State Abbreviation,Release Year,fips,Premature death ratio,Low birthweight ratio,Access to exercise opportunities ratio,Sexually transmitted infections ratio,Uninsured ratio,Primary care physicians ratio,Mental health providers ratio,date,county,state,cases,deaths,confirmed_cases,confirmed_deaths,ST,STATE,ST_ABBR,STCNTY,COUNTY,SumPop,Sum_HU,Sum_HH,Mean_EP_POV,Mean_EP_UNEMP,MEAN_EP_POV,MEAN_EP_UNEMP,MEAN_EP_PCI,MEAN_EP_NOHSDP,MEAN_EP_AGE65,MEAN_EP_AGE17,MEAN_EP_DISABL,MEAN_EP_SNGPNT,MEAN_EP_MUNIT,MEAN_EP_MOBILE,MEAN_EP_CROWD,MEAN_EP_NOVEH,MEAN_EP_GROUPQ,MEAN_EP_UNINSUR
TX,2020,48071,0.004149098223378022,0.0826584752862329,0.7033280145885571,0.0011824038995197992,0.1638820638820639,9.652276730773872e-05,0.0002591039713572337,2020-10-09,Chambers,Texas,1436,19,1436,19,48,TEXAS,TX,48071,Chambers,40292,15292,13529,12.450000000000003,6.133333333333333,12.450000000000003,6.133333333333333,25564.666666666668,14.633333333333335,10.883333333333335,22.45,11.85,6.466666666666666,2.6333333333333333,18.133333333333336,2.0833333333333335,4.5,1.05,13.550000000000002
TX,2020,48073,0.0057179030227133545,0.07227307398932113,0.47455993706362476,0.004364471669218989,0.2163210834589625,0.0004019908116385911,0.000893672041375114,2020-10-09,Cherokee,Texas,1578,30,1578,2,48,TEXAS,TX,48073,Cherokee,51903,21204,17940,20.266666666666666,6.0,20.266666666666666,6.0,20384.083333333332,22.625,16.34166666666667,26.366666666666664,13.241666666666667,11.516666666666667,2.2083333333333335,19.958333333333332,6.95,6.383333333333334,6.133333333333334,19.416666666666668
TX,2020,48075,0.004423666616397728,0.09861932938856016,0.741940065331629,0.006367624168671289,0.20426561125769568,0.0014150275930380643,0.0006857769853243725,2020-10-09,Childress,Texas,79,0,79,108,48,TEXAS,TX,48075,Childress,7226,2781,2235,12.45,11.5,12.45,11.5,18499.5,14.7,11.8,16.3,16.549999999999997,6.95,2.65,13.25,1.7,3.85,31.05,16.95
TX,2020,48077,0.005806542982580371,0.050243111831442464,0.18526785714285715,0.002015161692735822,0.1848289297455254,0.0003838403224258708,0.0,2020-10-09,Clay,Texas,86,2,86,108,48,TEXAS,TX,48077,Clay,10387,5213,4045,13.933333333333332,7.400000000000001,13.933333333333332,7.400000000000001,27656.0,9.1,22.3,20.666666666666668,18.633333333333333,5.366666666666666,0.2333333333333333,16.933333333333334,2.2666666666666666,1.9333333333333333,0.7333333333333334,14.033333333333333
TX,2020,48079,0.005689720571500822,0.08417508417508418,0.475215861848417,0.0028060329708874078,0.28504072010287185,0.00035075412136092597,0.0,2020-10-09,Cochran,Texas,67,1,67,108,48,TEXAS,TX,48079,Cochran,2904,1356,996,23.9,6.4,23.9,6.4,21014.0,32.3,15.2,28.3,15.6,7.9,0.0,8.8,6.3,3.3,4.0,28.0
TX,2020,48081,0.0069084628670120895,0.0603448275862069,0.7234939759036144,0.004234724742891712,0.19950535861500412,0.0,0.0,2020-10-09,Coke,Texas,54,3,54,108,48,TEXAS,TX,48081,Coke,3275,2687,1617,15.65,3.2,15.65,3.2,24785.0,16.1,27.25,20.75,17.45,7.65,0.8999999999999999,27.099999999999998,1.65,3.9000000000000004,3.25,12.85
TX,2020,48083,0.007033530920994426,0.11265164644714037,0.6905002810567734,0.002135231316725979,0.2297979797979798,0.0005931198102016608,0.00011909015124449208,2020-10-09,Coleman,Texas,81,4,81,108,48,TEXAS,TX,48083,Coleman,8391,5526,3460,18.5,3.4,18.5,3.4,29678.0,16.400000000000002,26.066666666666666,19.933333333333334,14.6,5.833333333333333,1.4000000000000001,16.833333333333332,1.2666666666666666,3.6,0.5,21.23333333333333
TX,2020,48085,0.002236608130177739,0.07772314425447212,0.9012898467548038,0.005019580178691692,0.12074848372294751,0.0009467792488265816,0.001135158474490273,2020-10-09,Collin,Texas,15923,161,15923,105,48,TEXAS,TX,48085,Collin,944350,351573,331336,6.807236842105262,3.9111842105263164,6.807236842105262,3.9111842105263164,44829.00657894737,6.258552631578945,10.844078947368422,25.132894736842108,6.921710526315792,7.2289473684210535,18.0796052631579,1.484868421052631,2.3046052631578955,2.7677631578947364,0.44210526315789483,10.613815789473675
TX,2020,48087,0.005225422287033661,0.07692307692307693,0.7052666012430487,0.0,0.3272576636288318,0.0,0.00033760972316002703,2020-10-09,Collingsworth,Texas,19,0,19,108,48,TEXAS,TX,48087,Collingsworth,2996,1449,1055,15.9,8.6,15.9,8.6,22880.0,23.9,18.1,24.2,13.8,11.2,1.0,7.9,4.5,7.0,2.2,22.6
TX,2020,48089,0.005360291935117769,0.0867148415786548,0.5749257449458657,0.0039091936699321775,0.2219330630030866,0.00047098718914845517,0.0001885280671159919,2020-10-09,Colorado,Texas,491,4,491,108,48,TEXAS,TX,48089,Colorado,21022,10638,7511,11.0,3.6,11.0,3.6,27885.6,19.1,21.78,22.240000000000002,14.5,8.180000000000001,2.34,18.38,5.819999999999999,5.3,1.52,13.84
TX,2020,48091,0.003953688971408479,0.0780392156862745,0.8390552400619514,0.0039146437461438635,0.1437621662958843,0.0006949910998588743,0.0012805564354700654,2020-10-09,Comal,Texas,3550,120,2771,120,48,TEXAS,TX,48091,Comal,135097,55849,48903,8.870833333333334,3.704166666666666,8.870833333333334,3.704166666666666,36502.5,7.720833333333332,17.979166666666664,22.50833333333333,14.279166666666667,7.541666666666667,7.900000000000001,11.533333333333333,2.5583333333333336,3.2125,0.7416666666666666,12.7875
TX,2020,48093,0.005815235365450336,0.06761904761904762,0.15178188063546585,0.003831135342223532,0.2520023442078531,0.0004420540779488691,0.0004433279148810403,2020-10-09,Comanche,Texas,327,4,327,1,48,TEXAS,TX,48093,Comanche,13495,7322,5260,15.599999999999998,3.55,15.599999999999998,3.55,25251.5,15.925,24.1,22.375,18.6,6.425000000000001,1.6,20.924999999999997,3.1,4.675,1.275,18.575000000000003
TX,2020,48095,0.005013497878904744,0.08045977011494253,0.701247859065329,0.00368052999631947,0.21102284011916583,0.000368052999631947,0.00023386342376052386,2020-10-09,Concho,Texas,138,2,138,108,48,TEXAS,TX,48095,Concho,4233,1651,873,7.3,1.2,7.3,1.2,17684.0,37.9,17.8,12.8,9.6,3.8,0.4,17.0,0.3,7.3,27.5,17.1
TX,2020,48097,0.005394854555805568,0.06269510926118627,0.5203840049951869,0.0031833563103145757,0.20705407085146055,0.0003258553703471613,0.0005915118055897866,2020-10-09,Cooke,Texas,478,7,478,108,48,TEXAS,TX,48097,Cooke,39571,16885,15368,16.175,6.074999999999999,16.175,6.074999999999999,27002.0,15.487499999999997,16.7125,24.724999999999998,13.7375,9.799999999999999,3.125,12.2625,4.0875,6.3999999999999995,2.3125,16.225
TX,2020,48099,0.003481781000617436,0.08283418553688823,0.6384703135777577,0.0052727830950569324,0.15136748601945588,0.00022692990535688065,0.0005213346166185435,2020-10-09,Coryell,Texas,1864,12,1864,2,48,TEXAS,TX,48099,Coryell,75389,26478,22314,17.373684210526317,9.721052631578948,17.373684210526317,9.721052631578948,21879.894736842107,9.605263157894735,9.231578947368423,25.4,18.184210526315788,7.705263157894737,3.136842105263158,11.331578947368422,1.8894736842105262,3.384210526315789,16.73157894736842,8.831578947368422
TX,2020,48101,0.007818819088703155,0.0,0.8418604651162791,0.009372746935832732,0.2743022136669875,0.0,0.0,2020-10-09,Cottle,Texas,32,3,32,1,48,TEXAS,TX,48101,Cottle,1623,1067,686,31.4,8.5,31.4,8.5,20108.0,21.5,21.6,33.7,19.2,12.4,0.0,3.0,3.5,10.5,0.0,13.6
TX,2020,48103,0.004046200250128743,0.07751937984496124,0.9213714285714286,0.0027426160337552744,0.2019740009629273,0.0002109704641350211,0.0,2020-10-09,Crane,Texas,72,2,72,108,48,TEXAS,TX,48103,Crane,4839,1667,1422,7.6,1.3,7.6,1.3,26113.0,23.1,12.0,31.1,7.7,7.2,0.4,17.6,6.2,3.7,2.1,16.1
TX,2020,48105,0.005908863294942414,0.08383233532934131,0.18311374025275612,0.0028058361391694723,0.22229798840777362,0.0002805836139169473,0.0,2020-10-09,Crockett,Texas,165,7,165,108,48,TEXAS,TX,48105,Crockett,3633,1816,1388,20.8,0.0,20.8,0.0,24852.0,21.2,14.8,27.1,8.4,14.3,1.3,11.7,5.6,2.8,2.0,15.2
TX,2020,48107,0.006429277942631058,0.07969639468690702,0.32414589866314575,0.0032208848957450413,0.22145401215168656,0.0003390405153415833,0.0,2020-10-09,Crosby,Texas,91,3,91,1,48,TEXAS,TX,48107,Crosby,5861,2901,2044,21.233333333333334,7.1000000000000005,21.233333333333334,7.1000000000000005,19327.333333333332,23.866666666666664,17.8,27.333333333333332,18.666666666666668,12.866666666666665,0.3,7.599999999999999,7.533333333333334,5.633333333333333,1.2666666666666666,20.766666666666666
TX,2020,48109,0.004965243296921549,0.08411214953271028,0.9307756463719766,0.0031376064545047063,0.2611428571428571,0.0,0.0,2020-10-09,Culberson,Texas,58,2,58,108,48,TEXAS,TX,48109,Culberson,2241,993,681,31.4,6.5,31.4,6.5,15873.0,32.7,19.1,23.9,24.7,10.9,3.7,18.4,5.4,6.9,1.5,20.7
TX,2020,48111,0.003984838176693557,0.06704980842911877,0.9266000298373862,0.003329633740288568,0.3045677256203572,0.0006936736958934517,0.0002777777777777778,2020-10-09,Dallam,Texas,284,10,284,108,48,TEXAS,TX,48111,Dallam,7243,2934,2404,12.7,2.7,12.7,2.7,29313.0,27.7,13.3,30.150000000000002,12.9,6.2,2.35,17.85,3.75,2.9,0.35,26.55
TX,2020,48113,0.00348550533037345,0.08502499772747932,0.962746274606347,0.007034361693838545,0.2304273792229737,0.0006943839691262679,0.0014728338916327871,2020-10-09,Dallas,Texas,88646,1161,85189,1044,48,TEXAS,TX,48113,Dallas,2586552,998874,917276,16.491115311909265,5.29754253308128,16.491115311909265,5.29754253308128,34318.02835538753,21.956143667296796,10.894517958412113,25.599810964083172,9.564272211720223,11.610018903591682,23.78147448015122,1.5894139886578453,7.062759924385634,7.084310018903594,1.0119092627599244,20.459546313799624
TX,2020,48115,0.004994977117981918,0.09348659003831418,0.683076700643389,0.00398033247483025,0.21163301600585835,0.00023413720440177945,7.924558205880022e-05,2020-10-09,Dawson,Texas,566,10,566,1,48,TEXAS,TX,48115,Dawson,12964,5186,4322,21.2,5.175,21.2,5.175,22469.5,26.674999999999997,14.200000000000001,24.675,17.799999999999997,8.975000000000001,0.8999999999999999,7.525,4.075,8.675,12.924999999999999,17.225
TX,2020,48117,0.004066945293026219,0.07787234042553191,0.8081767499483791,0.003981737099171798,0.25172117039586916,0.00010617965597791463,5.3304904051172706e-05,2020-10-09,Deaf Smith,Texas,1150,22,1150,22,48,TEXAS,TX,48117,Deaf Smith,18899,7051,6139,17.724999999999998,4.125,17.724999999999998,4.125,21741.75,28.025,12.25,31.299999999999997,10.5,11.874999999999998,3.75,9.4,4.15,5.6499999999999995,1.8249999999999997,21.200000000000003
TX,2020,48119,0.00809688581314879,0.06593406593406594,0.693366469126362,0.003963759909399773,0.18099331423113657,0.00018875047187617969,0.0003739016638624042,2020-10-09,Delta,Texas,30,0,30,108,48,TEXAS,TX,48119,Delta,5215,2476,2015,25.0,5.65,25.0,5.65,24553.0,15.299999999999999,19.9,23.65,19.15,7.45,0.25,12.6,1.9,8.65,1.35,15.8
TX,2020,48121,0.0023616255103574148,0.07427427719908253,0.944764221703737,0.0030530608340010286,0.12945109521118006,0.0006338120806974324,0.0011198234357393628,2020-10-09,Denton,Texas,14138,158,14101,113,48,TEXAS,TX,48121,Denton,807047,299885,283250,9.107299270072993,4.243795620437957,9.107299270072993,4.243795620437957,39219.211678832115,8.205839416058392,9.5956204379562,24.391240875912413,7.889051094890509,8.143795620437954,17.667883211678838,3.4284671532846716,2.5715328467153293,2.7145985401459853,1.626277372262774,12.055474452554744
TX,2020,48123,0.006101390758187528,0.08504724847137299,0.6011344976862218,0.004598042123998813,0.17878272696361783,0.0005438544447740532,0.0001486104919007282,2020-10-09,DeWitt,Texas,1036,42,1036,1,48,TEXAS,TX,48123,DeWitt,20435,9207,7088,15.5,6.220000000000001,15.5,6.220000000000001,31034.8,18.96,21.080000000000002,22.279999999999998,17.16,8.84,1.1400000000000001,14.620000000000001,4.36,4.659999999999999,6.94,12.459999999999999
TX,2020,48125,0.006219532694570516,0.15942028985507245,0.3723404255319149,0.0,0.2449712643678161,0.0004526935264825713,0.00044464206313917296,2020-10-09,Dickens,Texas,50,2,50,108,48,TEXAS,TX,48125,Dickens,2216,1379,842,17.2,15.5,17.2,15.5,23452.0,18.5,23.1,21.7,21.6,7.4,0.1,10.2,3.8,7.5,5.8,18.8
TX,2020,48127,0.00466812048521194,0.08383233532934131,0.6764705882352942,0.008062967940103668,0.19271500058186897,0.0003839508542906508,0.0002910360884749709,2020-10-09,Dimmit,Texas,267,7,267,108,48,TEXAS,TX,48127,Dimmit,10663,4408,3309,32.400000000000006,17.6,32.400000000000006,17.6,16882.5,32.65,18.95,25.9,24.950000000000003,13.850000000000001,2.5,17.8,6.65,13.6,0.7999999999999999,21.75
TX,2020,48129,0.007601162530739995,0.09322033898305085,0.7788958389991841,0.001812141347025068,0.2041254834550924,0.0003020235578375113,0.0,2020-10-09,Donley,Texas,71,1,71,108,48,TEXAS,TX,48129,Donley,3387,2150,1290,14.399999999999999,1.95,14.399999999999999,1.95,24219.0,11.8,24.549999999999997,19.8,16.05,6.3,1.05,20.35,2.1,2.55,7.85,15.6
TX,2020,48131,0.006208382925338566,0.08710801393728224,0.5774062128670854,0.016410893284839884,0.20044309701492538,0.0,8.919015340706386e-05,2020-10-09,Duval,Texas,461,17,461,108,48,TEXAS,TX,48131,Duval,11355,5592,3511,24.166666666666668,10.366666666666665,24.166666666666668,10.366666666666665,18110.333333333332,30.833333333333332,18.266666666666666,26.366666666666664,25.866666666666664,16.03333333333333,0.4666666666666666,13.6,7.333333333333333,9.833333333333334,3.5,24.03333333333333
TX,2020,48133,0.0064404460008855614,0.07928571428571428,0.5301081633751278,0.002498506327738852,0.2211810852037481,0.00032589212970506764,0.00021831677764436196,2020-10-09,Eastland,Texas,201,4,201,108,48,TEXAS,TX,48133,Eastland,18270,10266,6460,19.54,5.76,19.54,5.76,21933.4,16.36,23.020000000000003,20.8,22.080000000000002,3.94,1.78,19.26,2.42,5.840000000000001,4.86,16.72
TX,2020,48135,0.00455483735535166,0.09049440847557387,0.7105957850215124,0.005818431824403038,0.21127023974795175,0.0005920286210825849,0.0004687769855172584,2020-10-09,Ector,Texas,5219,101,3305,101,48,TEXAS,TX,48135,Ector,158342,57669,51954,11.871428571428572,6.446428571428572,11.871428571428572,6.446428571428572,28651.89285714286,24.021428571428576,9.999999999999998,29.392857142857146,12.396428571428574,11.389285714285716,10.389285714285714,15.421428571428569,5.517857142857143,4.514285714285714,0.9321428571428572,21.25
TX,2020,48137,0.0058015857667762525,0.0,0.028471528471528472,0.0035842293906810036,0.24607703281027105,0.0,0.0005186721991701245,2020-10-09,Edwards,Texas,68,2,68,108,48,TEXAS,TX,48137,Edwards,2055,1689,686,6.7,4.1,6.7,4.1,29814.0,24.3,27.7,16.9,28.5,2.3,0.0,25.0,3.4,2.0,0.6,12.3
TX,2020,48139,0.0038666926995795147,0.0721844038552268,0.6595882628166566,0.003352148370003456,0.18206710911031698,0.0004031793572169105,0.0006353240152477764,2020-10-09,Ellis,Texas,4536,70,4536,12,48,TEXAS,TX,48139,Ellis,168838,60033,55840,9.770967741935483,3.5225806451612898,9.770967741935483,3.5225806451612898,30181.1935483871,15.361290322580645,12.348387096774195,26.71935483870968,11.964516129032255,8.40967741935484,4.861290322580644,12.877419354838707,3.7516129032258068,2.8709677419354844,1.038709677419355,15.077419354838709
TX,2020,48141,0.003186972547872677,0.08559889676910953,0.8176137548757443,0.005806689591984864,0.2261521333131831,0.000481907640318416,0.0009229766472635408,2020-10-09,El Paso,Texas,27394,546,27394,545,48,TEXAS,TX,48141,El Paso,837654,293365,265724,23.813043478260866,7.289440993788819,23.813043478260866,7.289440993788819,19713.832298136647,25.280124223602474,12.990062111801237,26.279503105590067,14.785093167701861,12.10869565217392,10.84285714285715,6.839751552795032,5.8869565217391315,8.422360248447207,2.3260869565217392,21.758385093167696
TX,2020,48143,0.003827605975786598,0.068255369226243,0.6453417788334653,0.0067430722676261046,0.2341885074443214,0.0005480235411851605,0.0009188144937096546,2020-10-09,Erath,Texas,911,13,911,1,48,TEXAS,TX,48143,Erath,41482,17944,13961,18.262500000000003,2.8625,18.262500000000003,2.8625,26324.375,14.424999999999997,15.900000000000002,20.55,12.500000000000002,6.25,9.15,18.5625,2.5,5.500000000000001,3.5875000000000004,17.75
TX,2020,48145,0.005777573836142166,0.09615384615384616,0.4468823463562073,0.00464529448873086,0.22133333333333333,0.00011469862935137926,0.00017306028266512836,2020-10-09,Falls,Texas,569,5,569,108,48,TEXAS,TX,48145,Falls,17299,7734,5237,26.150000000000002,7.25,26.150000000000002,7.25,17747.166666666668,22.349999999999998,17.000000000000004,21.600000000000005,21.466666666666665,8.616666666666667,5.8,13.716666666666669,4.816666666666667,12.433333333333332,10.316666666666666,17.483333333333334
TX,2020,48147,0.007003109003548661,0.07415345049292756,0.39324782544596787,0.002583754282064681,0.21914810472840954,0.00020321662892643558,0.0010202346539704133,2020-10-09,Fannin,Texas,706,15,706,2,48,TEXAS,TX,48147,Fannin,34175,14391,12231,13.177777777777777,4.433333333333334,13.177777777777777,4.433333333333334,24861.11111111111,14.655555555555557,18.566666666666666,21.71111111111111,15.122222222222222,6.9,2.4444444444444446,14.322222222222223,2.9222222222222225,4.977777777777778,6.9111111111111105,16.2
TX,2020,48149,0.004973346436761071,0.06539833531510107,0.5753848660096115,0.00411522633744856,0.20610727282316332,0.00035612535612535614,0.00027614501558246874,2020-10-09,Fayette,Texas,496,21,496,2,48,TEXAS,TX,48149,Fayette,25066,13961,9067,9.885714285714286,1.7999999999999996,9.885714285714286,1.7999999999999996,31744.0,13.328571428571427,25.457142857142856,19.128571428571426,14.571428571428571,4.3,2.642857142857143,15.071428571428571,1.657142857142857,4.3999999999999995,1.3428571428571427,9.757142857142858
TX,2020,48151,0.004508477898657257,0.1,0.036487166582788125,0.0028350515463917525,0.20823409322898945,0.0002577319587628866,0.0,2020-10-09,Fisher,Texas,70,3,70,1,48,TEXAS,TX,48151,Fisher,3883,2216,1649,16.05,6.45,16.05,6.45,28344.0,14.149999999999999,22.950000000000003,20.8,18.2,4.449999999999999,0.35,5.65,2.25,3.7,1.05,15.350000000000001
TX,2020,48153,0.004314387544550741,0.09514925373134328,0.8284207260316475,0.004269854824935952,0.2358050847457627,0.0006831767719897524,0.0,2020-10-09,Floyd,Texas,114,9,114,108,48,TEXAS,TX,48153,Floyd,5872,2978,2328,18.65,6.55,18.65,6.55,23926.5,26.65,18.65,26.6,12.15,9.149999999999999,2.6500000000000004,4.35,6.5,5.0,0.8,22.25
TX,2020,48155,0.009288917360666239,0.0,0.41392215568862273,0.0,0.2449438202247191,0.0,0.0,2020-10-09,Foard,Texas,18,0,18,108,48,TEXAS,TX,48155,Foard,1408,890,557,6.9,10.1,6.9,10.1,25636.0,22.5,26.9,18.6,20.5,3.4,0.0,10.4,0.9,4.8,2.5,13.3
TX,2020,48157,0.0023696714619457176,0.08769710247785972,0.8925406790518898,0.0038609988128049705,0.13518509274457582,0.0008498642832113887,0.0007031723990871451,2020-10-09,Fort Bend,Texas,16712,295,16712,200,48,TEXAS,TX,48157,Fort Bend,739342,242847,230381,9.575000000000003,5.646052631578947,9.575000000000003,5.646052631578947,37245.19736842105,12.243421052631575,11.851315789473682,25.536842105263162,9.105263157894736,9.010526315789475,9.546052631578945,3.8092105263157903,5.281578947368422,2.580263157894737,1.7657894736842104,12.613157894736844
TX,2020,48159,0.005846953429528824,0.07060333761232349,0.07515322960867515,0.003436426116838488,0.19092313175715814,0.00027862914460852607,0.000371540033438603,2020-10-09,Franklin,Texas,163,6,163,108,48,TEXAS,TX,48159,Franklin,10679,5842,3806,9.633333333333333,8.9,9.633333333333333,8.9,24498.333333333332,13.233333333333334,20.966666666666665,23.899999999999995,19.666666666666668,7.3999999999999995,1.7999999999999998,11.299999999999999,3.366666666666667,3.866666666666667,1.2,17.0
TX,2020,48161,0.005855514712673403,0.08168642951251646,0.3471941865159467,0.0025987261146496817,0.1987977072556969,0.00030573248407643315,0.00015145395799676898,2020-10-09,Freestone,Texas,426,3,426,108,48,TEXAS,TX,48161,Freestone,19709,9413,6865,17.77142857142857,5.114285714285715,17.77142857142857,5.114285714285715,23435.0,17.514285714285716,20.699999999999996,24.057142857142853,18.885714285714283,7.142857142857143,0.24285714285714288,22.52857142857143,2.8285714285714283,5.328571428571429,5.8428571428571425,15.871428571428572
TX,2020,48163,0.004200695909279391,0.10493827160493827,0.40587791136667245,0.005204081632653061,0.22220612732671832,0.00020408163265306123,0.00025232135647961244,2020-10-09,Frio,Texas,995,9,995,108,48,TEXAS,TX,48163,Frio,19394,5948,4624,20.3,7.833333333333333,20.3,7.833333333333333,17943.333333333332,32.96666666666666,12.033333333333333,23.966666666666665,15.933333333333335,17.266666666666666,1.9666666666666668,23.933333333333337,8.1,6.966666666666666,20.133333333333333,21.96666666666667
TX,2020,48165,0.002834476628146856,0.05806010928961749,0.36003651717448365,0.0018897179959298381,0.33749599743836056,0.00024227153793972284,9.56892014736137e-05,2020-10-09,Gaines,Texas,409,10,409,108,48,TEXAS,TX,48165,Gaines,20321,6442,5737,13.866666666666667,5.0,13.866666666666667,5.0,22405.0,36.73333333333333,9.366666666666667,36.03333333333334,11.633333333333333,9.133333333333333,0.6333333333333334,24.066666666666666,6.0,4.3999999999999995,0.6,28.366666666666664
TX,2020,48167,0.004706279078344899,0.08540460386950996,0.8445465124661442,0.005056173067968815,0.15400800160172537,0.0007312646999128452,0.0011098286424576045,2020-10-09,Galveston,Texas,11901,165,11901,148,48,TEXAS,TX,48167,Galveston,327089,144204,119181,16.12575757575757,7.410606060606062,16.12575757575757,7.410606060606062,33487.07575757576,13.857575757575761,15.692424242424247,22.074242424242414,15.957575757575759,8.731818181818179,12.516666666666671,4.478787878787879,2.8651515151515157,7.422727272727273,2.351515151515151,16.345454545454547
TX,2020,48169,0.0038996912744407733,0.09456264775413711,0.12753443739359233,0.0035232843137254903,0.24891891891891893,0.00015318627450980392,0.0,2020-10-09,Garza,Texas,107,4,107,108,48,TEXAS,TX,48169,Garza,6288,2165,1628,17.7,3.2,17.7,3.2,19177.0,38.6,12.4,16.7,14.6,9.0,0.4,15.1,3.7,4.3,30.2,17.5
TX,2020,48171,0.005129621018367821,0.07420091324200913,0.7090228288440633,0.0037529085040906704,0.23841940115938945,0.0011634016362681078,0.0008953887479480674,2020-10-09,Gillespie,Texas,335,10,335,108,48,TEXAS,TX,48171,Gillespie,26208,13081,10717,11.68,4.42,11.68,4.42,32850.6,11.02,29.339999999999996,19.96,13.52,4.9399999999999995,2.7,14.24,4.04,4.0,1.46,19.0
TX,2020,48173,0.0,0.0,0.0,0.0,0.2193211488250653,0.0,0.0,2020-10-09,Glasscock,Texas,9,0,9,108,48,TEXAS,TX,48173,Glasscock,1430,570,432,9.5,0.0,9.5,0.0,30902.0,28.9,12.1,23.6,5.3,3.7,0.0,10.7,4.9,0.0,0.0,20.3
TX,2020,48175,0.006120367222033322,0.06692913385826772,0.5841886269070735,0.004231684739486909,0.15617516250427643,0.0,0.00026371308016877635,2020-10-09,Goliad,Texas,156,6,156,108,48,TEXAS,TX,48175,Goliad,7531,3765,2681,17.1,6.05,17.1,6.05,30245.0,13.35,22.299999999999997,21.65,17.1,7.25,0.6,17.65,2.05,7.85,1.4,10.350000000000001
TX,2020,48177,0.005041088322629653,0.08634828750602991,0.4026859191195032,0.0022016943473890777,0.2504643603436267,0.00038290336476331783,0.00033611831364640355,2020-10-09,Gonzales,Texas,1071,18,1071,2,48,TEXAS,TX,48177,Gonzales,20667,8911,7214,15.516666666666667,4.3999999999999995,15.516666666666667,4.3999999999999995,26988.333333333332,23.366666666666664,15.649999999999999,27.166666666666668,17.716666666666665,9.600000000000001,2.183333333333333,22.433333333333334,9.666666666666666,6.833333333333333,1.3,20.016666666666666
TX,2020,48179,0.006261972601857665,0.06678865507776761,0.9236742844464166,0.003615425816818425,0.23896211360009456,0.0004017139796464917,0.00022836263987211693,2020-10-09,Gray,Texas,345,7,345,2,48,TEXAS,TX,48179,Gray,22685,10035,8000,18.285714285714285,6.471428571428571,18.285714285714285,6.471428571428571,22515.85714285714,24.928571428571427,14.214285714285714,27.071428571428577,17.257142857142856,8.357142857142858,3.8142857142857145,6.614285714285714,4.0285714285714285,6.142857142857143,4.8428571428571425,20.842857142857138
TX,2020,48181,0.005759267022305515,0.07792089156846625,0.6663881466283909,0.0037898429159676683,0.19533492149837745,0.0004727771846881196,0.001223962803471875,2020-10-09,Grayson,Texas,2035,50,2035,2,48,TEXAS,TX,48181,Grayson,128560,55441,47957,14.849999999999998,6.211538461538461,14.849999999999998,6.211538461538461,26446.19230769231,12.215384615384618,17.20384615384615,23.707692307692305,17.473076923076924,9.615384615384615,5.342307692307691,9.338461538461539,3.2653846153846158,5.607692307692308,1.9961538461538462,17.884615384615383
TX,2020,48183,0.0054691248822056875,0.07922201138519924,0.815912264848435,0.007133187967608842,0.21327168405071278,0.0008673308096978933,0.0015520544512436644,2020-10-09,Gregg,Texas,2917,76,2346,40,48,TEXAS,TX,48183,Gregg,123494,51797,45532,18.215999999999998,5.044,18.215999999999998,5.044,23947.96,17.62,14.831999999999999,26.528000000000002,14.080000000000002,13.383999999999999,9.984000000000004,8.204,3.4520000000000004,7.227999999999998,3.98,19.072
TX,2020,48185,0.005910691360221682,0.09119217081850534,0.39715832205683355,0.004664909906701802,0.22845139794292338,0.00021365999572680008,0.00010578279266572638,2020-10-09,Grimes,Texas,1104,33,1104,1,48,TEXAS,TX,48185,Grimes,27630,11205,8793,23.53333333333333,3.9333333333333336,23.53333333333333,3.9333333333333336,22170.5,20.333333333333332,15.666666666666664,20.783333333333335,15.300000000000002,17.516666666666666,6.8,21.150000000000002,3.2166666666666663,4.533333333333333,19.9,13.6
TX,2020,48187,0.003650924768421378,0.07998091906503418,0.6531212699474657,0.0021671186716689947,0.13800865422439793,0.00035074753067475056,0.0002810121323933681,2020-10-09,Guadalupe,Texas,3730,78,3730,108,48,TEXAS,TX,48187,Guadalupe,155137,57060,53107,9.76896551724138,3.862068965517242,9.76896551724138,3.862068965517242,30745.03448275862,12.351724137931035,14.065517241379313,25.189655172413797,12.710344827586209,10.082758620689654,3.875862068965518,14.948275862068968,3.33103448275862,2.793103448275862,1.1655172413793105,11.824137931034484
TX,2020,48189,0.004172823575932902,0.0966859227728793,0.740495685496099,0.004951075174313002,0.2313683112237293,0.0002929630280658581,0.0012415016257759386,2020-10-09,Hale,Texas,2025,58,2025,58,48,TEXAS,TX,48189,Hale,34113,13409,11146,18.58888888888889,6.811111111111113,18.58888888888889,6.811111111111113,19920.555555555555,24.98888888888889,13.366666666666667,27.522222222222222,11.711111111111112,10.911111111111111,2.888888888888889,7.833333333333333,5.277777777777778,5.277777777777779,5.822222222222223,18.644444444444446
TX,2020,48191,0.0052490234375,0.13089005235602094,0.42618550551744705,0.0039075219798111365,0.270481144343303,0.00032562683165092806,0.0,2020-10-09,Hall,Texas,35,1,35,108,48,TEXAS,TX,48191,Hall,3074,1929,1301,23.2,10.6,23.2,10.6,22846.0,24.1,23.1,23.2,20.3,10.5,0.0,4.3,3.0,8.1,2.2,25.6
